text,language,label,domain,family,phrase,phrase_group
"Mumbabarire, ndashaka kubabwira ikibazo mfite. Umugabo wanjye ahumeka bimugora cyane kandi iminwa ye yahindutse ibara kuva hashize iminsi itatu nta miti imfasha. Mfasha muganga.",kinyarwanda,CRITICAL,cardiac_respiratory,kinyarwanda->kinyarwanda:CRITICAL:cardiac_respiratory,{REL} ahumeka bimugora cyane kandi iminwa ye yahindutse ibara.,guhumeka birangora cyane kandi iminwa yanjye yahindutse ibara
Mama arababara cyane mu nda kandi ububabare ntibuhagarara kuva mu masaha abiri ashize kandi ndahangayitse. Urakoze.,kinyarwanda,URGENT,gastrointestinal,kinyarwanda->kinyarwanda:URGENT:gastrointestinal,{REL} arababara cyane mu nda kandi ububabare ntibuhagarara.,Inda irandya cyane kandi ububabare ntibuhagarara.
"Naje hano mbere, umukecuru afite ibimenyetso bya malariya, umuriro n'imbeho kandi birushaho kuba bibi. Ntabasha kubona amafaranga yo kongera kuza kwa muganga.",kinyarwanda,URGENT,infectious_fever,kinyarwanda->kinyarwanda:URGENT:infectious_fever,"{REL} afite ibimenyetso bya malariya, umuriro n'imbeho.","Mfite ibimenyetso bya malariya, umuriro n'imbeho."
"Muganga, maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka kuva ejo biragenda bikagaruka. Ni imiti ki nafata?",kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,Maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka.,Maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka.
"Simbizi niba bikomeye ariko, iyo umugabo wanjye ahumetse cyane, arumva mu gituza hamubabaza kuva mu gitondo kandi nta miti mfite. Nkora iki?",kinyarwanda,URGENT,cardiac_respiratory,kinyarwanda->kinyarwanda:URGENT:cardiac_respiratory,"Iyo {REL} ahumetse cyane, arumva mu gituza hamubabaza.","Iyo {REL} ahumetse cyane, arumva mu gituza hamubabaza."
Ndashaka kukubwira ikibazo mfite. Ndatwite kandi nagagaye biragenda bikagaruka. Ndakeneye ubufasha vuba.,kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,Ndatwite kandi nagagaye.,Ndatwite kandi nagagaye.
"Simbizi niba bikomeye ariko, ndashaka kugirwa inama ku mazi yo kunywa kuva ubu gitondo cya kare kandi birushaho kuba bibi. Nkora iki?",kinyarwanda,ROUTINE,preventive,kinyarwanda->kinyarwanda:ROUTINE:preventive,Ndashaka kugirwa inama ku mazi yo kunywa.,Ndashaka kugirwa inama ku mazi yo kunywa.
"Nyabuneka, umwana wanjye afite impiswi zikomeye kandi yagize umwuma kuva ijoro ryashize. Byatangiye gitunguranye. Mfasha muganga.",kinyarwanda,CRITICAL,gastrointestinal,kinyarwanda->kinyarwanda:CRITICAL:gastrointestinal,{REL} afite impiswi zikomeye kandi yagize umwuma.,{REL} afite impiswi zikomeye kandi yagize umwuma.
"Muganga, mushiki wanjye afite igisebe ku kirenge kidakira kandi afite diyabete nta miti imfasha. Urakoze.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} afite igisebe ku kirenge kidakira kandi afite diyabete.,Mfite igisebe ku kirenge kidakira kandi mfite diyabete.
"Muraho, umukecuru ahumeka bimugora cyane kandi iminwa ye yahindutse ibara kuva mu gitondo. Byatangiye gitunguranye. Ndakeneye ubufasha vuba.",kinyarwanda,CRITICAL,cardiac_respiratory,kinyarwanda->kinyarwanda:CRITICAL:cardiac_respiratory,{REL} ahumeka bimugora cyane kandi iminwa ye yahindutse ibara.,guhumeka birangora cyane kandi iminwa yanjye yahindutse ibara
"Muraho, mama afite ibimenyetso bya malariya, umuriro n'imbeho kuva ijoro ryashize kandi birushaho kuba bibi. Naje mvuye kure.",kinyarwanda,URGENT,infectious_fever,kinyarwanda->kinyarwanda:URGENT:infectious_fever,"{REL} afite ibimenyetso bya malariya, umuriro n'imbeho.","Mfite ibimenyetso bya malariya, umuriro n'imbeho."
"Mumbabarire, ndashaka kubabwira ikibazo mfite. Umuvuduko w'amaraso wanjye wazamutse cyane kandi umutwe urandya cyane kuva hashize iminsi ibiri. Urakoze.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,Umuvuduko w'amaraso wanjye wazamutse cyane kandi umutwe urandya cyane.,Umuvuduko w'amaraso wanjye wazamutse cyane kandi umutwe urandya cyane.
Mu rugo hari umuntu urwaye igituntu kandi umugore wanjye ashaka kwisuzumisha kuva hashize iminsi itatu bikarushaho nijoro. Nkora iki?,kinyarwanda,URGENT,preventive,kinyarwanda->kinyarwanda:URGENT:preventive,Mu rugo hari umuntu urwaye igituntu kandi {REL} ashaka kwisuzumisha.,Mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha.
"Nyabuneka, umugore wanjye afite igisebe ku kirenge kidakira kandi afite diyabete kuva ejo bikarushaho nijoro. Ese ibi birakomeye?",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} afite igisebe ku kirenge kidakira kandi afite diyabete.,Mfite igisebe ku kirenge kidakira kandi mfite diyabete.
"Mfasha vuba, mama ari kubyara ariko umugozi w'umwana wabanje gusohoka kuva hashize icyumweru bikarushaho nijoro",kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,{REL} ari kubyara ariko umugozi w'umwana wabanje gusohoka.,Ndabyara ariko habanje gusohoka umugozi w'umwana.
"Simbizi niba bikomeye ariko, umugabo wanjye afite igisebe ku kirenge kidakira kandi afite diyabete kuva mu cyumweru gishize kandi ndahangayitse. Urakoze.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} afite igisebe ku kirenge kidakira kandi afite diyabete.,Mfite igisebe ku kirenge kidakira kandi mfite diyabete.
"Muganga, mama ahumeka bimugora cyane kandi iminwa ye yahindutse ibara kandi ndahangayitse. Ni imiti ki nafata?",kinyarwanda,CRITICAL,cardiac_respiratory,kinyarwanda->kinyarwanda:CRITICAL:cardiac_respiratory,{REL} ahumeka bimugora cyane kandi iminwa ye yahindutse ibara.,guhumeka birangora cyane kandi iminwa yanjye yahindutse ibara
"Muganga, ndashaka kugirwa inama ku mazi yo kunywa kuva ijoro ryashize nta miti imfasha. Naje mvuye kure.",kinyarwanda,ROUTINE,preventive,kinyarwanda->kinyarwanda:ROUTINE:preventive,Ndashaka kugirwa inama ku mazi yo kunywa.,Ndashaka kugirwa inama ku mazi yo kunywa.
"Ndakeneye ubufasha, umuturanyi wanjye afite ibimenyetso bya malariya, umuriro n'imbeho kuva ubu gitondo cya kare bikarushaho nijoro. Ntabasha kubona amafaranga yo kongera kuza kwa muganga.",kinyarwanda,URGENT,infectious_fever,kinyarwanda->kinyarwanda:URGENT:infectious_fever,"{REL} afite ibimenyetso bya malariya, umuriro n'imbeho.","Mfite ibimenyetso bya malariya, umuriro n'imbeho."
"Mama afite ibimenyetso bya malariya, umuriro n'imbeho kuva mu cyumweru gishize kandi sinshobora gusinzira. Ntabasha kubona amafaranga yo kongera kuza kwa muganga.",kinyarwanda,URGENT,infectious_fever,kinyarwanda->kinyarwanda:URGENT:infectious_fever,"{REL} afite ibimenyetso bya malariya, umuriro n'imbeho.","Mfite ibimenyetso bya malariya, umuriro n'imbeho."
"Nzanye umwana wanjye, ndashaka kugirwa inama ku mazi yo kunywa kandi birushaho kuba bibi. Ntabasha kubona amafaranga yo kongera kuza kwa muganga.",kinyarwanda,ROUTINE,preventive,kinyarwanda->kinyarwanda:ROUTINE:preventive,Ndashaka kugirwa inama ku mazi yo kunywa.,Ndashaka kugirwa inama ku mazi yo kunywa.
"Muganga, umugore wanjye yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye kandi nta miti mfite. Urakoze.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye.,Nabyimbye ibirenge kandi sinshobora guhumeka neza iyo ndagaramye.
"Mfasha, mfite umuhaha kuva mu masaha abiri ashize kandi nta miti mfite",kinyarwanda,URGENT,paediatric,kinyarwanda->kinyarwanda:URGENT:paediatric,Mfite umuhaha.,Mfite umuhaha.
"Nzanye umwana wanjye, mu rugo hari umuntu urwaye igituntu kandi mushiki wanjye ashaka kwisuzumisha kuva mu cyumweru gishize biragenda bikagaruka. Mfasha muganga.",kinyarwanda,URGENT,preventive,kinyarwanda->kinyarwanda:URGENT:preventive,Mu rugo hari umuntu urwaye igituntu kandi {REL} ashaka kwisuzumisha.,Mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha.
"Naje hano mbere, iyo mushiki wanjye ahumetse cyane, arumva mu gituza hamubabaza kuva ijoro ryashize. Ni imiti ki nafata?",kinyarwanda,URGENT,cardiac_respiratory,kinyarwanda->kinyarwanda:URGENT:cardiac_respiratory,"Iyo {REL} ahumetse cyane, arumva mu gituza hamubabaza.","Iyo {REL} ahumetse cyane, arumva mu gituza hamubabaza."
"Ndakeneye ubufasha, umukecuru afite igisebe ku kirenge kidakira kandi afite diyabete kuva ubu gitondo cya kare kandi ndahangayitse. Ni imiti ki nafata?",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} afite igisebe ku kirenge kidakira kandi afite diyabete.,Mfite igisebe ku kirenge kidakira kandi mfite diyabete.
"Mfasha, umuvuduko w'amaraso wanjye wazamutse cyane kandi umutwe urandya cyane kuva mu cyumweru gishize. Byatangiye gitunguranye.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,Umuvuduko w'amaraso wanjye wazamutse cyane kandi umutwe urandya cyane.,Umuvuduko w'amaraso wanjye wazamutse cyane kandi umutwe urandya cyane.
Papa afite impiswi zikomeye kandi yagize umwuma kuva mu gitondo kandi birushaho kuba bibi. Ese ibi birakomeye?,kinyarwanda,CRITICAL,gastrointestinal,kinyarwanda->kinyarwanda:CRITICAL:gastrointestinal,{REL} afite impiswi zikomeye kandi yagize umwuma.,{REL} afite impiswi zikomeye kandi yagize umwuma.
"Simbizi niba bikomeye ariko, maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka kuva ejo kandi nta miti mfite",kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,Maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka.,Maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka.
Umukecuru afite impiswi zikomeye kandi yagize umwuma kuva hashize icyumweru. Abandi bana na bo bafite iki kibazo. Ntegereze cyangwa nsuzumwe ubu?,kinyarwanda,CRITICAL,gastrointestinal,kinyarwanda->kinyarwanda:CRITICAL:gastrointestinal,{REL} afite impiswi zikomeye kandi yagize umwuma.,{REL} afite impiswi zikomeye kandi yagize umwuma.
Ndashaka kukubwira ikibazo mfite. Mfite ikibazo ku mutwe kandi kirimo guterwa n'urumuri kandi ndahangayitse. Nkora iki?,kinyarwanda,URGENT,neurological,kinyarwanda->kinyarwanda:URGENT:neurological,Mfite ikibazo ku mutwe kandi kirimo guterwa n'urumuri.,Mfite ikibazo ku mutwe kandi kirimo guterwa n'urumuri.
"Naje hano mbere, umugabo wanjye afite impiswi zikomeye kandi yagize umwuma kuva hashize iminsi ibiri kandi birushaho kuba bibi. Ese ibi birakomeye?",kinyarwanda,CRITICAL,gastrointestinal,kinyarwanda->kinyarwanda:CRITICAL:gastrointestinal,{REL} afite impiswi zikomeye kandi yagize umwuma.,{REL} afite impiswi zikomeye kandi yagize umwuma.
"Muganga, iyo umukecuru ahumetse cyane, arumva mu gituza hamubabaza kuva mu cyumweru gishize kandi ndahangayitse. Ntabasha kubona amafaranga yo kongera kuza kwa muganga.",kinyarwanda,URGENT,cardiac_respiratory,kinyarwanda->kinyarwanda:URGENT:cardiac_respiratory,"Iyo {REL} ahumetse cyane, arumva mu gituza hamubabaza.","Iyo {REL} ahumetse cyane, arumva mu gituza hamubabaza."
"Muraho, maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka kuva ubu gitondo cya kare. Byatangiye gitunguranye. Nkora iki?",kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,Maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka.,Maze umunsi wose mbabara ngerageza kubyara ariko umwana ntarasohoka.
"Simbizi niba bikomeye ariko, umugabo wanjye afite igisebe ku kirenge kidakira kandi afite diyabete kuva hashize iminsi ibiri kandi ndahangayitse. Ntabasha kubona amafaranga yo kongera kuza kwa muganga.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} afite igisebe ku kirenge kidakira kandi afite diyabete.,Mfite igisebe ku kirenge kidakira kandi mfite diyabete.
"Nyabuneka, mushiki wanjye afite ibimenyetso bya malariya, umuriro n'imbeho kuva mu gitondo. Naje mvuye kure.",kinyarwanda,URGENT,infectious_fever,kinyarwanda->kinyarwanda:URGENT:infectious_fever,"{REL} afite ibimenyetso bya malariya, umuriro n'imbeho.","Mfite ibimenyetso bya malariya, umuriro n'imbeho."
"Mfasha, mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha kuva mu gitondo. Abandi bana na bo bafite iki kibazo.",kinyarwanda,URGENT,preventive,kinyarwanda->kinyarwanda:URGENT:preventive,Mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha.,Mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha.
"Nyabuneka, umukecuru afite impiswi zikomeye kandi yagize umwuma kuva hashize iminsi ibiri. Abandi bana na bo bafite iki kibazo. Naje mvuye kure.",kinyarwanda,CRITICAL,gastrointestinal,kinyarwanda->kinyarwanda:CRITICAL:gastrointestinal,{REL} afite impiswi zikomeye kandi yagize umwuma.,{REL} afite impiswi zikomeye kandi yagize umwuma.
"Ndakeneye ubufasha, maze iminsi itatu ndwaye impiswi zikomeye kuva ubu gitondo cya kare. Murakoze.",kinyarwanda,URGENT,gastrointestinal,kinyarwanda->kinyarwanda:URGENT:gastrointestinal,maze iminsi itatu ndwaye impiswi zikomeye,maze iminsi itatu ndwaye impiswi zikomeye
"Mfasha, mushiki wanjye ari kubyara ariko umugozi w'umwana wabanje gusohoka kuva ejo nta miti imfasha. Mfasha muganga.",kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,{REL} ari kubyara ariko umugozi w'umwana wabanje gusohoka.,Ndabyara ariko habanje gusohoka umugozi w'umwana.
"Nyabuneka, papa yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye kuva ubu gitondo cya kare kandi birushaho kuba bibi. Murakoze.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye.,Nabyimbye ibirenge kandi sinshobora guhumeka neza iyo ndagaramye.
"Naje hano mbere, mama ari kubyara ariko umugozi w'umwana wabanje gusohoka kuva ubu gitondo cya kare biragenda bikagaruka. Ndakeneye ubufasha vuba.",kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,{REL} ari kubyara ariko umugozi w'umwana wabanje gusohoka.,Ndabyara ariko habanje gusohoka umugozi w'umwana.
"Mumbabarire, ndashaka kubabwira ikibazo mfite. Maze iminsi itatu ndwaye impiswi zikomeye kuva mu gitondo bikarushaho nijoro. Ntegereze cyangwa nsuzumwe ubu?",kinyarwanda,URGENT,gastrointestinal,kinyarwanda->kinyarwanda:URGENT:gastrointestinal,maze iminsi itatu ndwaye impiswi zikomeye,maze iminsi itatu ndwaye impiswi zikomeye
"Muraho, mfite umuhaha kuva mu gitondo nta miti imfasha. Mfasha muganga.",kinyarwanda,URGENT,paediatric,kinyarwanda->kinyarwanda:URGENT:paediatric,Mfite umuhaha.,Mfite umuhaha.
"Nzanye umwana wanjye, ndatwite kandi nagagaye kuva hashize iminsi ibiri kandi birushaho kuba bibi. Ntabasha kubona amafaranga yo kongera kuza kwa muganga.",kinyarwanda,CRITICAL,obstetric,kinyarwanda->kinyarwanda:CRITICAL:obstetric,Ndatwite kandi nagagaye.,Ndatwite kandi nagagaye.
"Mumbabarire, ndashaka kubabwira ikibazo mfite. Mu rugo hari umuntu urwaye igituntu kandi papa ashaka kwisuzumisha kuva mu gitondo kandi ndahangayitse. Ni imiti ki nafata?",kinyarwanda,URGENT,preventive,kinyarwanda->kinyarwanda:URGENT:preventive,Mu rugo hari umuntu urwaye igituntu kandi {REL} ashaka kwisuzumisha.,Mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha.
"Muganga, mfite igisebe ku kirenge kidakira kandi mfite diyabete kuva ejo bikarushaho nijoro. Naje mvuye kure.",kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,Mfite igisebe ku kirenge kidakira kandi mfite diyabete.,Mfite igisebe ku kirenge kidakira kandi mfite diyabete.
Ndashaka kukubwira ikibazo mfite. Umuturanyi wanjye yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye kuva hashize iminsi ibiri kandi sinshobora gusinzira,kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye.,Nabyimbye ibirenge kandi sinshobora guhumeka neza iyo ndagaramye.
"Muraho, mfite umuhaha kuva mu cyumweru gishize nta miti imfasha. Urakoze.",kinyarwanda,URGENT,paediatric,kinyarwanda->kinyarwanda:URGENT:paediatric,Mfite umuhaha.,Mfite umuhaha.
"Simbizi niba bikomeye ariko, mfite ikibazo ku mutwe kandi kirimo guterwa n'urumuri kuva ejo. Abandi bana na bo bafite iki kibazo.",kinyarwanda,URGENT,neurological,kinyarwanda->kinyarwanda:URGENT:neurological,Mfite ikibazo ku mutwe kandi kirimo guterwa n'urumuri.,Mfite ikibazo ku mutwe kandi kirimo guterwa n'urumuri.
"Mfasha vuba, mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha kuva ubu gitondo cya kare kandi ndahangayitse. Murakoze.",kinyarwanda,URGENT,preventive,kinyarwanda->kinyarwanda:URGENT:preventive,Mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha.,Mu rugo hari umuntu urwaye igituntu kandi ndashaka kwisuzumisha.
Umuturanyi wanjye yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye kandi birushaho kuba bibi. Nkora iki?,kinyarwanda,URGENT,chronic_care,kinyarwanda->kinyarwanda:URGENT:chronic_care,{REL} yabyimbye ibirenge kandi ntashobora guhumeka neza iyo aragaramye.,Nabyimbye ibirenge kandi sinshobora guhumeka neza iyo ndagaramye.
